Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
83	0.0916932	3.48269e-05	0.0916583	6.69868e-07	7.96428e+06	3025	7.96125e+06	58.1833	
84	0.182541	0.000134288	0.182407	6.70476e-07	1.58551e+07	11664	1.58435e+07	58.2362	
85	0.144453	8.71422e-05	0.144356	1.13285e-05	1.25469e+07	7569	1.25384e+07	983.971	
86	0.0887108	2.99454e-05	0.0886792	2.31642e-06	7.70524e+06	2601	7.70249e+06	201.2	
87	0.282285	0.000294734	0.281986	5.63537e-06	2.45187e+07	25600	2.44927e+07	489.477	
88	0.182423	0.000122141	0.182301	6.75445e-07	1.58449e+07	10609	1.58342e+07	58.6677	
89	0.152586	8.71422e-05	0.152499	1.11347e-06	1.32533e+07	7569	1.32457e+07	96.7139	
90	0.0852529	2.76428e-05	0.0852253	6.71371e-07	7.40489e+06	2401	7.40249e+06	58.3139	
91	0.158958	9.32557e-05	0.158864	6.67568e-07	1.38067e+07	8100	1.37986e+07	57.9836	
92	2.38252	0.0204881	2.36203	7.06425e-07	2.0694e+08	1.77955e+06	2.05161e+08	61.3586	
93	0.134917	6.47609e-05	0.134852	6.7066e-07	1.17186e+07	5625	1.1713e+07	58.2522	
94	0.121787	5.32363e-05	0.121734	6.72136e-07	1.05781e+07	4624	1.05735e+07	58.3804	
95	0.181977	0.000117444	0.18186	6.71389e-07	1.58062e+07	10201	1.5796e+07	58.3155	
96	0.101843	3.74059e-05	0.101806	6.68779e-07	8.84595e+06	3249	8.8427e+06	58.0888	
97	0.10222	3.61049e-05	0.102168	1.68676e-05	8.87868e+06	3136	8.87413e+06	1465.08	
98	48.4074	9.73262	38.6722	0.00255413	4.20457e+09	8.45355e+08	3.35899e+09	221846	
99	0.103151	3.61049e-05	0.103115	6.6883e-07	8.95952e+06	3136	8.95638e+06	58.0932	
100	0.146446	7.18529e-05	0.146374	6.6991e-07	1.272e+07	6241	1.27137e+07	58.187	
101	0.0871345	2.54323e-05	0.0871091	6.69139e-07	7.56832e+06	2209	7.56611e+06	58.1201	
102	0.098934	3.23401e-05	0.0988845	1.78702e-05	8.59321e+06	2809	8.5889e+06	1552.17	
103	0.0818957	2.54323e-05	0.0818703	6.72307e-07	7.11329e+06	2209	7.11108e+06	58.3952	
104	0.19245	0.00014701	0.192303	6.65243e-07	1.67158e+07	12769	1.67031e+07	57.7816	
105	0.223799	0.000165787	0.223633	7.25487e-07	1.94387e+07	14400	1.94243e+07	63.0143	
106	0.0815587	2.6526e-05	0.0815322	6.71329e-07	7.08402e+06	2304	7.08172e+06	58.3102	
107	0.13855	8.51505e-05	0.138465	6.68437e-07	1.20342e+07	7396	1.20268e+07	58.0591	
108	0.476302	0.000935147	0.475367	6.6979e-07	4.13706e+07	81225	4.12894e+07	58.1765	
109	0.13926	7.93134e-05	0.13918	6.69798e-07	1.20958e+07	6889	1.20889e+07	58.1772	
110	0.0938085	2.99454e-05	0.0937786	6.70646e-07	8.14802e+06	2601	8.14541e+06	58.251	
111	0.0965036	3.11312e-05	0.0964252	4.79254e-05	8.38211e+06	2704	8.3753e+06	4162.7	
112	0.155501	7.93134e-05	0.155398	2.37053e-05	1.35065e+07	6889	1.34976e+07	2058.99	
113	0.10025	3.74059e-05	0.100213	6.69095e-07	8.70756e+06	3249	8.70431e+06	58.1162	
114	0.0888382	3.3572e-05	0.0888046	6.68637e-07	7.7163e+06	2916	7.71338e+06	58.0764	
115	0.445089	0.000646676	0.444396	4.6818e-05	3.86595e+07	56169	3.85993e+07	4066.51	
116	0.132225	5.96836e-05	0.132165	1.46878e-06	1.14848e+07	5184	1.14796e+07	127.575	
117	0.116462	4.284e-05	0.116408	1.2539e-05	1.01157e+07	3721	1.01109e+07	1089.11	
118	0.134014	5.96836e-05	0.133954	8.78359e-07	1.16401e+07	5184	1.16349e+07	76.2924	
119	0.498332	0.00078428	0.49752	2.79891e-05	4.32841e+07	68121	4.32136e+07	2431.07	
120	0.116205	4.14469e-05	0.116138	2.57414e-05	1.00933e+07	3600	1.00875e+07	2235.85	
121	0.409276	0.000507725	0.40819	0.000578867	3.55488e+07	44100	3.54545e+07	50279.2	
122	0.112736	3.87299e-05	0.112691	6.99669e-06	9.79207e+06	3364	9.78816e+06	607.718	
123	0.682176	0.00146732	0.680709	6.97454e-07	5.92524e+07	127449	5.91249e+07	60.5794	
